Code,Year,SUBJECT,MEASURE,Value,Value_kg,Value_tonnes,Entity,GDP per capita
COL,2007,BEEF,THND_TONNE,776.0240868,776024.0868,776.0240868,Colombia,9792.902952
COL,2007,PIG,KG_CAP,3.258895447,3.258895447,0.003258895447,Colombia,9792.902952
COL,2007,SHEEP,KG_CAP,0.229309888,0.229309888,0.000229309888,Colombia,9792.902952
COL,2007,PIG,THND_TONNE,185.4001092,185400.1092,185.4001092,Colombia,9792.902952
COL,2008,BEEF,THND_TONNE,764.0651024,764065.1024,764.0651024,Colombia,10188.01706
COL,2008,PIG,KG_CAP,3.153542855,3.153542855,0.003153542855,Colombia,10188.01706
COL,2008,BEEF,KG_CAP,11.91151877,11.91151877,0.01191151877,Colombia,10188.01706
COL,2008,POULTRY,KG_CAP,20.59866118,20.59866118,0.02059866118,Colombia,10188.01706
COL,2008,SHEEP,THND_TONNE,11.31310068,11313.10068,11.31310068,Colombia,10188.01706
COL,2008,PIG,THND_TONNE,181.5371026,181537.1026,181.5371026,Colombia,10188.01706
COL,2008,POULTRY,THND_TONNE,1051.035989,1051035.989,1051.035989,Colombia,10188.01706
COL,2008,SHEEP,KG_CAP,0.221719076,0.221719076,0.000221719076,Colombia,10188.01706
COL,2009,SHEEP,THND_TONNE,11.96010004,11960.10004,11.96010004,Colombia,10274.48986
COL,2009,BEEF,KG_CAP,10.89259083,10.89259083,0.01089259083,Colombia,10274.48986
COL,2009,POULTRY,KG_CAP,20.5719736,20.5719736,0.0205719736,Colombia,10274.48986
COL,2009,POULTRY,THND_TONNE,1061.705056,1061705.056,1061.705056,Colombia,10274.48986
COL,2009,BEEF,THND_TONNE,706.7140893,706714.0893,706.7140893,Colombia,10274.48986
COL,2009,SHEEP,KG_CAP,0.231743139,0.231743139,0.000231743139,Colombia,10274.48986
COL,2009,PIG,THND_TONNE,180.6071099,180607.1099,180.6071099,Colombia,10274.48986
COL,2009,PIG,KG_CAP,3.101836101,3.101836101,0.003101836101,Colombia,10274.48986
COL,2010,POULTRY,KG_CAP,21.39215092,21.39215092,0.02139215092,Colombia,10732.74905
COL,2010,SHEEP,KG_CAP,0.208339803,0.208339803,0.000208339803,Colombia,10732.74905
COL,2010,SHEEP,THND_TONNE,10.87109934,10871.09934,10.87109934,Colombia,10732.74905
COL,2010,PIG,KG_CAP,3.521086534,3.521086534,0.003521086534,Colombia,10732.74905
COL,2010,BEEF,THND_TONNE,766.3451317,766345.1317,766.3451317,Colombia,10732.74905
COL,2010,POULTRY,THND_TONNE,1116.235085,1116235.085,1116.235085,Colombia,10732.74905
COL,2010,PIG,THND_TONNE,207.2840966,207284.0966,207.2840966,Colombia,10732.74905
COL,2010,BEEF,KG_CAP,11.6825744,11.6825744,0.0116825744,Colombia,10732.74905
COL,2011,SHEEP,KG_CAP,0.20362446,0.20362446,0.00020362446,Colombia,11650.19949
COL,2011,BEEF,THND_TONNE,816.9870995,816987.0995,816.9870995,Colombia,11650.19949
COL,2011,PIG,THND_TONNE,237.6550988,237655.0988,237.6550988,Colombia,11650.19949
COL,2011,POULTRY,THND_TONNE,1126.776101,1126776.101,1126.776101,Colombia,11650.19949
COL,2011,BEEF,KG_CAP,12.32347168,12.32347168,0.01232347168,Colombia,11650.19949
COL,2011,SHEEP,THND_TONNE,10.73809992,10738.09992,10.73809992,Colombia,11650.19949
COL,2011,PIG,KG_CAP,3.994492145,3.994492145,0.003994492145,Colombia,11650.19949
COL,2011,POULTRY,KG_CAP,21.36683182,21.36683182,0.02136683182,Colombia,11650.19949
COL,2012,SHEEP,THND_TONNE,7.813099725,7813.099725,7.813099725,Colombia,12226.28584
COL,2012,BEEF,THND_TONNE,846.5491112,846549.1112,846.5491112,Colombia,12226.28584
COL,2012,SHEEP,KG_CAP,0.146657662,0.146657662,0.000146657662,Colombia,12226.28584
COL,2012,BEEF,KG_CAP,12.64005363,12.64005363,0.01264005363,Colombia,12226.28584
COL,2012,PIG,KG_CAP,6.100081688,6.100081688,0.006100081688,Colombia,12226.28584
COL,2012,PIG,THND_TONNE,366.6420983,366642.0983,366.6420983,Colombia,12226.28584
COL,2012,POULTRY,THND_TONNE,1169.694192,1169694.192,1169.694192,Colombia,12226.28584
COL,2012,POULTRY,KG_CAP,21.95602537,21.95602537,0.02195602537,Colombia,12226.28584
COL,2013,PIG,KG_CAP,5.017867011,5.017867011,0.005017867011,Colombia,12891.37931
COL,2013,SHEEP,THND_TONNE,7.298099859,7298.099859,7.298099859,Colombia,12891.37931
COL,2013,BEEF,KG_CAP,12.12340385,12.12340385,0.01212340385,Colombia,12891.37931
COL,2013,PIG,THND_TONNE,304.5651024,304565.1024,304.5651024,Colombia,12891.37931
COL,2013,SHEEP,KG_CAP,0.135655335,0.135655335,0.000135655335,Colombia,12891.37931
COL,2013,POULTRY,KG_CAP,24.74352677,24.74352677,0.02474352677,Colombia,12891.37931
COL,2013,BEEF,THND_TONNE,819.9401024,819940.1024,819.9401024,Colombia,12891.37931
COL,2013,POULTRY,THND_TONNE,1331.173074,1331173.074,1331.173074,Colombia,12891.37931
COL,2014,BEEF,THND_TONNE,831.9510277,831951.0277,831.9510277,Colombia,13618.12436
COL,2014,BEEF,KG_CAP,12.18544556,12.18544556,0.01218544556,Colombia,13618.12436
COL,2014,PIG,THND_TONNE,334.1760949,334176.0949,334.1760949,Colombia,13618.12436
COL,2014,SHEEP,THND_TONNE,8.098100526,8098.100526,8.098100526,Colombia,13618.12436
COL,2014,SHEEP,KG_CAP,0.149111606,0.149111606,0.000149111606,Colombia,13618.12436
COL,2014,PIG,KG_CAP,5.454005775,5.454005775,0.005454005775,Colombia,13618.12436
COL,2014,POULTRY,THND_TONNE,1414.815163,1414815.163,1414.815163,Colombia,13618.12436
COL,2014,POULTRY,KG_CAP,26.05121536,26.05121536,0.02605121536,Colombia,13618.12436
COL,2015,SHEEP,THND_TONNE,8.398099763,8398.099763,8.398099763,Colombia,14006.15358
COL,2015,BEEF,KG_CAP,12.29474655,12.29474655,0.01229474655,Colombia,14006.15358
COL,2015,SHEEP,KG_CAP,0.153235076,0.153235076,0.000153235076,Colombia,14006.15358
COL,2015,POULTRY,KG_CAP,27.07212912,27.07212912,0.02707212912,Colombia,14006.15358
COL,2015,BEEF,THND_TONNE,847.085122,847085.122,847.085122,Colombia,14006.15358
COL,2015,PIG,KG_CAP,5.983037429,5.983037429,0.005983037429,Colombia,14006.15358
COL,2015,POULTRY,THND_TONNE,1483.697121,1483697.121,1483.697121,Colombia,14006.15358
COL,2015,PIG,THND_TONNE,369.94114,369941.14,369.94114,Colombia,14006.15358
COL,2016,SHEEP,THND_TONNE,7.789100034,7789.100034,7.789100034,Colombia,14259.6093
COL,2016,SHEEP,KG_CAP,0.140882354,0.140882354,0.000140882354,Colombia,14259.6093
COL,2016,BEEF,KG_CAP,11.35114671,11.35114671,0.01135114671,Colombia,14259.6093
COL,2016,BEEF,THND_TONNE,788.960122,788960.122,788.960122,Colombia,14259.6093
COL,2016,POULTRY,KG_CAP,28.29973626,28.29973626,0.02829973626,Colombia,14259.6093
COL,2016,POULTRY,THND_TONNE,1564.63511,1564635.11,1564.63511,Colombia,14259.6093
COL,2016,PIG,KG_CAP,6.659739621,6.659739621,0.006659739621,Colombia,14259.6093
COL,2016,PIG,THND_TONNE,415.4090966,415409.0966,415.4090966,Colombia,14259.6093
COL,2017,PIG,KG_CAP,7.20349326,7.20349326,0.00720349326,Colombia,14507.26125
COL,2017,BEEF,KG_CAP,10.50442132,10.50442132,0.01050442132,Colombia,14507.26125
COL,2017,SHEEP,THND_TONNE,7.856099947,7856.099947,7.856099947,Colombia,14507.26125
COL,2017,POULTRY,KG_CAP,29.50883909,29.50883909,0.02950883909,Colombia,14507.26125
COL,2017,POULTRY,THND_TONNE,1645.306008,1645306.008,1645.306008,Colombia,14507.26125
COL,2017,SHEEP,KG_CAP,0.14090047,0.14090047,0.00014090047,Colombia,14507.26125
COL,2017,BEEF,THND_TONNE,736.2941063,736294.1063,736.2941063,Colombia,14507.26125
COL,2017,PIG,THND_TONNE,453.1330956,453133.0956,453.1330956,Colombia,14507.26125
COL,2018,BEEF,THND_TONNE,759.9430932,759943.0932,759.9430932,Colombia,15012.93027
COL,2018,SHEEP,KG_CAP,0.142467874,0.142467874,0.000142467874,Colombia,15012.93027
COL,2018,PIG,KG_CAP,7.965466689,7.965466689,0.007965466689,Colombia,15012.93027
COL,2018,POULTRY,THND_TONNE,1723.0001,1723000.1,1723.0001,Colombia,15012.93027
COL,2018,SHEEP,THND_TONNE,8.008100374,8008.100374,8.008100374,Colombia,15012.93027
COL,2018,BEEF,KG_CAP,10.75434283,10.75434283,0.01075434283,Colombia,15012.93027
COL,2018,PIG,THND_TONNE,505.1401146,505140.1146,505.1401146,Colombia,15012.93027
COL,2018,POULTRY,KG_CAP,30.65298265,30.65298265,0.03065298265,Colombia,15012.93027
COL,2019,SHEEP,THND_TONNE,8.154159415,8154.159415,8.154159415,Colombia,
COL,2019,SHEEP,KG_CAP,0.143945571,0.143945571,0.000143945571,Colombia,
COL,2019,PIG,KG_CAP,8.041789471,8.041789471,0.008041789471,Colombia,
COL,2019,PIG,THND_TONNE,513.9509343,513950.9343,513.9509343,Colombia,
COL,2019,POULTRY,THND_TONNE,1763.12751,1763127.51,1763.12751,Colombia,
COL,2019,BEEF,THND_TONNE,760.3028349,760302.8349,760.3028349,Colombia,
COL,2019,POULTRY,KG_CAP,31.12453206,31.12453206,0.03112453206,Colombia,
COL,2019,BEEF,KG_CAP,10.67630781,10.67630781,0.01067630781,Colombia,
EGY,1990,POULTRY,THND_TONNE,272.0380944,272038.0944,272.0380944,"Egypt, Arab Rep.",3827.27758
EGY,1990,SHEEP,KG_CAP,1.258884809,1.258884809,0.001258884809,"Egypt, Arab Rep.",3827.27758
EGY,1990,PIG,THND_TONNE,2.429100139,2429.100139,2.429100139,"Egypt, Arab Rep.",3827.27758
EGY,1990,SHEEP,THND_TONNE,82.1310967,82131.0967,82.1310967,"Egypt, Arab Rep.",3827.27758
EGY,1990,PIG,KG_CAP,0.033001655,0.033001655,3.3001655e-05,"Egypt, Arab Rep.",3827.27758
EGY,1990,BEEF,KG_CAP,4.906737772,4.906737772,0.004906737772,"Egypt, Arab Rep.",3827.27758
EGY,1990,BEEF,THND_TONNE,402.4381188,402438.1188,402.4381188,"Egypt, Arab Rep.",3827.27758
EGY,1990,POULTRY,KG_CAP,4.169731541,4.169731541,0.004169731541,"Egypt, Arab Rep.",3827.27758
EGY,1991,POULTRY,THND_TONNE,304.3020714,304302.0714,304.3020714,"Egypt, Arab Rep.",3911.345761
EGY,1991,PIG,KG_CAP,0.032979049,0.032979049,3.2979049e-05,"Egypt, Arab Rep.",3911.345761
EGY,1991,BEEF,KG_CAP,5.562171384,5.562171384,0.005562171384,"Egypt, Arab Rep.",3911.345761
EGY,1991,PIG,THND_TONNE,2.484099968,2484.099968,2.484099968,"Egypt, Arab Rep.",3911.345761
EGY,1991,BEEF,THND_TONNE,466.8440941,466844.0941,466.8440941,"Egypt, Arab Rep.",3911.345761
EGY,1991,SHEEP,THND_TONNE,73.7461022,73746.1022,73.7461022,"Egypt, Arab Rep.",3911.345761
EGY,1991,POULTRY,KG_CAP,4.557871093,4.557871093,0.004557871093,"Egypt, Arab Rep.",3911.345761
EGY,1991,SHEEP,KG_CAP,1.10457752,1.10457752,0.00110457752,"Egypt, Arab Rep.",3911.345761
EGY,1992,SHEEP,KG_CAP,1.116881312,1.116881312,0.001116881312,"Egypt, Arab Rep.",4090.918834
EGY,1992,BEEF,KG_CAP,5.440748596,5.440748596,0.005440748596,"Egypt, Arab Rep.",4090.918834
EGY,1992,POULTRY,KG_CAP,4.654204841,4.654204841,0.004654204841,"Egypt, Arab Rep.",4090.918834
EGY,1992,BEEF,THND_TONNE,466.6260766,466626.0766,466.6260766,"Egypt, Arab Rep.",4090.918834
EGY,1992,PIG,KG_CAP,0.037510086,0.037510086,3.7510086e-05,"Egypt, Arab Rep.",4090.918834
EGY,1992,PIG,THND_TONNE,2.887100084,2887.100084,2.887100084,"Egypt, Arab Rep.",4090.918834
EGY,1992,SHEEP,THND_TONNE,76.19609915,76196.09915,76.19609915,"Egypt, Arab Rep.",4090.918834
EGY,1992,POULTRY,THND_TONNE,317.520089,317520.089,317.520089,"Egypt, Arab Rep.",4090.918834
EGY,1993,PIG,THND_TONNE,2.907100065,2907.100065,2.907100065,"Egypt, Arab Rep.",4221.970214
EGY,1993,POULTRY,THND_TONNE,330.3731164,330373.1164,330.3731164,"Egypt, Arab Rep.",4221.970214
EGY,1993,SHEEP,THND_TONNE,80.62810598,80628.10598,80.62810598,"Egypt, Arab Rep.",4221.970214
EGY,1993,BEEF,THND_TONNE,529.8771142,529877.1142,529.8771142,"Egypt, Arab Rep.",4221.970214
EGY,1993,PIG,KG_CAP,0.037005562,0.037005562,3.7005562e-05,"Egypt, Arab Rep.",4221.970214
EGY,1993,BEEF,KG_CAP,6.053208299,6.053208299,0.006053208299,"Egypt, Arab Rep.",4221.970214
EGY,1993,SHEEP,KG_CAP,1.157927975,1.157927975,0.001157927975,"Egypt, Arab Rep.",4221.970214
EGY,1993,POULTRY,KG_CAP,4.744602011,4.744602011,0.004744602011,"Egypt, Arab Rep.",4221.970214
EGY,1994,SHEEP,THND_TONNE,87.65010153,87650.10153,87.65010153,"Egypt, Arab Rep.",4394.281177
EGY,1994,PIG,THND_TONNE,2.800099952,2800.099952,2.800099952,"Egypt, Arab Rep.",4394.281177
EGY,1994,POULTRY,THND_TONNE,358.6001061,358600.1061,358.6001061,"Egypt, Arab Rep.",4394.281177
EGY,1994,SHEEP,KG_CAP,1.234197432,1.234197432,0.001234197432,"Egypt, Arab Rep.",4394.281177
EGY,1994,BEEF,KG_CAP,6.228565677,6.228565677,0.006228565677,"Egypt, Arab Rep.",4394.281177
EGY,1994,PIG,KG_CAP,0.034947626,0.034947626,3.4947626e-05,"Egypt, Arab Rep.",4394.281177
EGY,1994,BEEF,THND_TONNE,556.0840844,556084.0844,556.0840844,"Egypt, Arab Rep.",4394.281177
EGY,1994,POULTRY,KG_CAP,5.049433171,5.049433171,0.005049433171,"Egypt, Arab Rep.",4394.281177
EGY,1995,SHEEP,THND_TONNE,90.84910665,90849.10665,90.84910665,"Egypt, Arab Rep.",4601.444545
EGY,1995,PIG,THND_TONNE,2.791099889,2791.099889,2.791099889,"Egypt, Arab Rep.",4601.444545
EGY,1995,SHEEP,KG_CAP,1.25477491,1.25477491,0.00125477491,"Egypt, Arab Rep.",4601.444545
EGY,1995,PIG,KG_CAP,0.034169016,0.034169016,3.4169016e-05,"Egypt, Arab Rep.",4601.444545
EGY,1995,POULTRY,THND_TONNE,406.9191063,406919.1063,406.9191063,"Egypt, Arab Rep.",4601.444545
EGY,1995,BEEF,KG_CAP,5.982660709,5.982660709,0.005982660709,"Egypt, Arab Rep.",4601.444545
EGY,1995,POULTRY,KG_CAP,5.620219106,5.620219106,0.005620219106,"Egypt, Arab Rep.",4601.444545
EGY,1995,BEEF,THND_TONNE,544.5450829,544545.0829,544.5450829,"Egypt, Arab Rep.",4601.444545
EGY,1996,SHEEP,THND_TONNE,90.41610037,90416.10037,90.41610037,"Egypt, Arab Rep.",4821.409416
EGY,1996,PIG,KG_CAP,0.034176185,0.034176185,3.4176185e-05,"Egypt, Arab Rep.",4821.409416
EGY,1996,POULTRY,KG_CAP,5.729129627,5.729129627,0.005729129627,"Egypt, Arab Rep.",4821.409416
EGY,1996,BEEF,KG_CAP,6.179885823,6.179885823,0.006179885823,"Egypt, Arab Rep.",4821.409416
EGY,1996,PIG,THND_TONNE,2.84509979,2845.09979,2.84509979,"Egypt, Arab Rep.",4821.409416
EGY,1996,BEEF,THND_TONNE,573.2590722,573259.0722,573.2590722,"Egypt, Arab Rep.",4821.409416
EGY,1996,POULTRY,THND_TONNE,422.7411278,422741.1278,422.7411278,"Egypt, Arab Rep.",4821.409416
EGY,1996,SHEEP,KG_CAP,1.225349334,1.225349334,0.001225349334,"Egypt, Arab Rep.",4821.409416
EGY,1997,PIG,THND_TONNE,2.935099943,2935.099943,2.935099943,"Egypt, Arab Rep.",5071.02054
EGY,1997,BEEF,THND_TONNE,637.3721093,637372.1093,637.3721093,"Egypt, Arab Rep.",5071.02054
EGY,1997,POULTRY,THND_TONNE,541.2991112,541299.1112,541.2991112,"Egypt, Arab Rep.",5071.02054
EGY,1997,SHEEP,THND_TONNE,93.78910146,93789.10146,93.78910146,"Egypt, Arab Rep.",5071.02054
EGY,1997,PIG,KG_CAP,0.034608304,0.034608304,3.4608304e-05,"Egypt, Arab Rep.",5071.02054
EGY,1997,SHEEP,KG_CAP,1.247664632,1.247664632,0.001247664632,"Egypt, Arab Rep.",5071.02054
EGY,1997,POULTRY,KG_CAP,7.200834062,7.200834062,0.007200834062,"Egypt, Arab Rep.",5071.02054
EGY,1997,BEEF,KG_CAP,6.744564498,6.744564498,0.006744564498,"Egypt, Arab Rep.",5071.02054
EGY,1998,POULTRY,THND_TONNE,534.5981225,534598.1225,534.5981225,"Egypt, Arab Rep.",5307.041554
EGY,1998,SHEEP,KG_CAP,1.252777136,1.252777136,0.001252777136,"Egypt, Arab Rep.",5307.041554
EGY,1998,SHEEP,THND_TONNE,95.92009817,95920.09817,95.92009817,"Egypt, Arab Rep.",5307.041554
EGY,1998,POULTRY,KG_CAP,6.982189527,6.982189527,0.006982189527,"Egypt, Arab Rep.",5307.041554
EGY,1998,BEEF,THND_TONNE,654.2461327,654246.1327,654.2461327,"Egypt, Arab Rep.",5307.041554
EGY,1998,PIG,KG_CAP,0.095240776,0.095240776,9.5240776e-05,"Egypt, Arab Rep.",5307.041554
EGY,1998,PIG,THND_TONNE,8.227100237,8227.100237,8.227100237,"Egypt, Arab Rep.",5307.041554
EGY,1998,BEEF,KG_CAP,6.797054249,6.797054249,0.006797054249,"Egypt, Arab Rep.",5307.041554
EGY,1999,PIG,THND_TONNE,3.04710017,3047.10017,3.04710017,"Egypt, Arab Rep.",5598.32939
EGY,1999,SHEEP,THND_TONNE,81.28910146,81289.10146,81.28910146,"Egypt, Arab Rep.",5598.32939
EGY,1999,PIG,KG_CAP,0.034632867,0.034632867,3.4632867e-05,"Egypt, Arab Rep.",5598.32939
EGY,1999,BEEF,KG_CAP,7.039163119,7.039163119,0.007039163119,"Egypt, Arab Rep.",5598.32939
EGY,1999,BEEF,THND_TONNE,690.1061181,690106.1181,690.1061181,"Egypt, Arab Rep.",5598.32939
EGY,1999,POULTRY,KG_CAP,7.566355619,7.566355619,0.007566355619,"Egypt, Arab Rep.",5598.32939
EGY,1999,SHEEP,KG_CAP,1.042370488,1.042370488,0.001042370488,"Egypt, Arab Rep.",5598.32939
EGY,1999,POULTRY,THND_TONNE,590.0610741,590061.0741,590.0610741,"Egypt, Arab Rep.",5598.32939
EGY,2000,PIG,THND_TONNE,3.098099811,3098.099811,3.098099811,"Egypt, Arab Rep.",5971.668538
EGY,2000,POULTRY,KG_CAP,7.49427838,7.49427838,0.00749427838,"Egypt, Arab Rep.",5971.668538
EGY,2000,SHEEP,THND_TONNE,125.9890984,125989.0984,125.9890984,"Egypt, Arab Rep.",5971.668538
EGY,2000,SHEEP,KG_CAP,1.585993068,1.585993068,0.001585993068,"Egypt, Arab Rep.",5971.668538
EGY,2000,POULTRY,THND_TONNE,595.335122,595335.122,595.335122,"Egypt, Arab Rep.",5971.668538
EGY,2000,BEEF,KG_CAP,7.699532154,7.699532154,0.007699532154,"Egypt, Arab Rep.",5971.668538
EGY,2000,BEEF,THND_TONNE,768.9191063,768919.1063,768.9191063,"Egypt, Arab Rep.",5971.668538
EGY,2000,PIG,KG_CAP,0.034568111,0.034568111,3.4568111e-05,"Egypt, Arab Rep.",5971.668538
EGY,2001,PIG,THND_TONNE,3.0001,3000.1,3.0001,"Egypt, Arab Rep.",6199.410071
EGY,2001,PIG,KG_CAP,0.032853834,0.032853834,3.2853834e-05,"Egypt, Arab Rep.",6199.410071
EGY,2001,BEEF,THND_TONNE,654.3271264,654327.1264,654.3271264,"Egypt, Arab Rep.",6199.410071
EGY,2001,BEEF,KG_CAP,6.430558501,6.430558501,0.006430558501,"Egypt, Arab Rep.",6199.410071
EGY,2001,SHEEP,THND_TONNE,128.9230889,128923.0889,128.9230889,"Egypt, Arab Rep.",6199.410071
EGY,2001,POULTRY,THND_TONNE,621.7610863,621761.0863,621.7610863,"Egypt, Arab Rep.",6199.410071
EGY,2001,SHEEP,KG_CAP,1.592828812,1.592828812,0.001592828812,"Egypt, Arab Rep.",6199.410071
EGY,2001,POULTRY,KG_CAP,7.681781292,7.681781292,0.007681781292,"Egypt, Arab Rep.",6199.410071
EGY,2002,POULTRY,KG_CAP,9.012464438,9.012464438,0.009012464438,"Egypt, Arab Rep.",6327.810798
EGY,2002,POULTRY,THND_TONNE,743.427102,743427.102,743.427102,"Egypt, Arab Rep.",6327.810798
EGY,2002,BEEF,THND_TONNE,815.8841332,815884.1332,815.8841332,"Egypt, Arab Rep.",6327.810798
EGY,2002,BEEF,KG_CAP,7.867722431,7.867722431,0.007867722431,"Egypt, Arab Rep.",6327.810798
EGY,2002,PIG,THND_TONNE,2.792100055,2792.100055,2.792100055,"Egypt, Arab Rep.",6327.810798
EGY,2002,SHEEP,KG_CAP,1.661633396,1.661633396,0.001661633396,"Egypt, Arab Rep.",6327.810798
EGY,2002,SHEEP,THND_TONNE,137.0660943,137066.0943,137.0660943,"Egypt, Arab Rep.",6327.810798
EGY,2002,PIG,KG_CAP,0.030001853,0.030001853,3.0001853e-05,"Egypt, Arab Rep.",6327.810798
EGY,2003,BEEF,KG_CAP,7.333183545,7.333183545,0.007333183545,"Egypt, Arab Rep.",6528.675327
EGY,2003,POULTRY,KG_CAP,8.172533439,8.172533439,0.008172533439,"Egypt, Arab Rep.",6528.675327
EGY,2003,SHEEP,THND_TONNE,139.8491143,139849.1143,139.8491143,"Egypt, Arab Rep.",6528.675327
EGY,2003,BEEF,THND_TONNE,775.03312,775033.12,775.03312,"Egypt, Arab Rep.",6528.675327
EGY,2003,PIG,THND_TONNE,2.641099794,2641.099794,2.641099794,"Egypt, Arab Rep.",6528.675327
EGY,2003,POULTRY,THND_TONNE,687.0680932,687068.0932,687.0680932,"Egypt, Arab Rep.",6528.675327
EGY,2003,PIG,KG_CAP,0.027845413,0.027845413,2.7845413e-05,"Egypt, Arab Rep.",6528.675327
EGY,2003,SHEEP,KG_CAP,1.663476407,1.663476407,0.001663476407,"Egypt, Arab Rep.",6528.675327
EGY,2004,BEEF,THND_TONNE,803.7320946,803732.0946,803.7320946,"Egypt, Arab Rep.",6852.14983
EGY,2004,SHEEP,KG_CAP,1.605336339,1.605336339,0.001605336339,"Egypt, Arab Rep.",6852.14983
EGY,2004,PIG,THND_TONNE,3.157100065,3157.100065,3.157100065,"Egypt, Arab Rep.",6852.14983
EGY,2004,BEEF,KG_CAP,7.463495586,7.463495586,0.007463495586,"Egypt, Arab Rep.",6852.14983
EGY,2004,SHEEP,THND_TONNE,137.5151146,137515.1146,137.5151146,"Egypt, Arab Rep.",6852.14983
EGY,2004,POULTRY,KG_CAP,7.591391409,7.591391409,0.007591391409,"Egypt, Arab Rep.",6852.14983
EGY,2004,POULTRY,THND_TONNE,650.2880639,650288.0639,650.2880639,"Egypt, Arab Rep.",6852.14983
EGY,2004,PIG,KG_CAP,0.032667498,0.032667498,3.2667498e-05,"Egypt, Arab Rep.",6852.14983
EGY,2005,SHEEP,THND_TONNE,138.7351006,138735.1006,138.7351006,"Egypt, Arab Rep.",7249.452566
EGY,2005,BEEF,KG_CAP,8.261148588,8.261148588,0.008261148588,"Egypt, Arab Rep.",7249.452566
EGY,2005,PIG,THND_TONNE,2.151100023,2151.100023,2.151100023,"Egypt, Arab Rep.",7249.452566
EGY,2005,SHEEP,KG_CAP,1.590125459,1.590125459,0.001590125459,"Egypt, Arab Rep.",7249.452566
EGY,2005,PIG,KG_CAP,0.021853327,0.021853327,2.1853327e-05,"Egypt, Arab Rep.",7249.452566
EGY,2005,POULTRY,KG_CAP,7.618419582,7.618419582,0.007618419582,"Egypt, Arab Rep.",7249.452566
EGY,2005,POULTRY,THND_TONNE,664.691079,664691.079,664.691079,"Egypt, Arab Rep.",7249.452566
EGY,2005,BEEF,THND_TONNE,906.1081322,906108.1322,906.1081322,"Egypt, Arab Rep.",7249.452566
EGY,2006,BEEF,KG_CAP,9.121248278,9.121248278,0.009121248278,"Egypt, Arab Rep.",7839.842257
EGY,2006,PIG,THND_TONNE,2.912099941,2912.099941,2.912099941,"Egypt, Arab Rep.",7839.842257
EGY,2006,SHEEP,KG_CAP,1.594964322,1.594964322,0.001594964322,"Egypt, Arab Rep.",7839.842257
EGY,2006,BEEF,THND_TONNE,1018.440102,1018440.102,1018.440102,"Egypt, Arab Rep.",7839.842257
EGY,2006,PIG,KG_CAP,0.029061741,0.029061741,2.9061741e-05,"Egypt, Arab Rep.",7839.842257
EGY,2006,SHEEP,THND_TONNE,141.6601037,141660.1037,141.6601037,"Egypt, Arab Rep.",7839.842257
EGY,2006,POULTRY,THND_TONNE,726.9571313,726957.1313,726.9571313,"Egypt, Arab Rep.",7839.842257
EGY,2006,POULTRY,KG_CAP,8.184878156,8.184878156,0.008184878156,"Egypt, Arab Rep.",7839.842257
EGY,2007,PIG,THND_TONNE,3.880099876,3880.099876,3.880099876,"Egypt, Arab Rep.",8471.343487
EGY,2007,PIG,KG_CAP,0.038051075,0.038051075,3.8051075e-05,"Egypt, Arab Rep.",8471.343487
EGY,2007,SHEEP,THND_TONNE,149.5390862,149539.0862,149.5390862,"Egypt, Arab Rep.",8471.343487
EGY,2007,POULTRY,THND_TONNE,820.1641015,820164.1015,820.1641015,"Egypt, Arab Rep.",8471.343487
